record_type,analysis_family,surface,group,arm,left_arm,right_arm,condition,query_family,stratum,metric,value_pct,estimate_pp,ci95_lower_pp,ci95_upper_pp,row_count,history_cluster_count,bootstrap_samples,bootstrap_seed,source_file
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,graphiti_memory_4096,sliding_context_4096,,preference_incongruity,,f1,,17.888888888888886,8.0,29.055555555555557,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,graphiti_memory_16384,sliding_context_16384,,preference_incongruity,,exact_match,,5.0,0.0,10.0,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,graphiti_memory_16384,sliding_context_16384,,preference_incongruity,,f1,,5.222222222222222,1.6666666666666667,9.222222222222221,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,,preference_incongruity,,exact_match,,55.00000000000001,41.66666666666667,66.66666666666666,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,,preference_incongruity,,f1,,44.166666666666664,30.777777777777775,56.166666666666664,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,,preference_incongruity,,exact_match,,28.333333333333332,13.333333333333334,43.333333333333336,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,,preference_incongruity,,f1,,18.166666666666668,9.666666666666668,26.611111111111114,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,hybrid_kg_memory_4096,structured_memory_4096,,preference_incongruity,,exact_match,,15.0,5.0,28.333333333333332,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,hybrid_kg_memory_4096,structured_memory_4096,,preference_incongruity,,f1,,13.055555555555557,3.888888888888889,23.88888888888889,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,hybrid_kg_memory_16384,structured_memory_16384,,preference_incongruity,,exact_match,,11.666666666666666,0.0,23.333333333333332,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_query_family,,hybrid_kg_memory_16384,structured_memory_16384,,preference_incongruity,,f1,,6.666666666666667,0.22222222222222252,13.555555555555557,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,delayed_probe,preference_change,,exact_match,,33.33333333333333,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,delayed_probe,preference_change,,f1,,36.66666666666667,11.666666666666666,61.66666666666667,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,delayed_probe,preference_change,,exact_match,,25.0,0.0,50.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,delayed_probe,preference_change,,f1,,25.0,0.0,50.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,delayed_probe,preference_change,,exact_match,,8.333333333333332,-25.0,41.66666666666667,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,delayed_probe,preference_change,,f1,,11.666666666666666,-25.0,46.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,delayed_probe,preference_change,,exact_match,,-8.333333333333332,-50.0,33.33333333333333,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,delayed_probe,preference_change,,f1,,-5.0,-43.333333333333336,36.66666666666667,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,delayed_probe,preference_incongruity,,exact_match,,100.0,100.0,100.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,delayed_probe,preference_incongruity,,f1,,100.0,100.0,100.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,delayed_probe,preference_incongruity,,exact_match,,50.0,25.0,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,delayed_probe,preference_incongruity,,f1,,49.16666666666667,24.166666666666668,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,delayed_probe,preference_incongruity,,exact_match,,16.666666666666664,0.0,41.66666666666667,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,delayed_probe,preference_incongruity,,f1,,29.72222222222222,8.333333333333332,52.5,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,delayed_probe,preference_incongruity,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,delayed_probe,preference_incongruity,,f1,,20.555555555555554,3.3333333333333335,40.55555555555556,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,delayed_probe,preference_incongruity,,exact_match,,83.33333333333334,58.333333333333336,100.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,delayed_probe,preference_incongruity,,f1,,70.27777777777777,46.666666666666664,91.11111111111111,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,delayed_probe,preference_incongruity,,exact_match,,41.66666666666667,16.666666666666664,66.66666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,delayed_probe,preference_incongruity,,f1,,28.61111111111111,11.666666666666666,47.5,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,delayed_probe,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,delayed_probe,preference_incongruity,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,delayed_probe,preference_incongruity,,exact_match,,-8.333333333333332,-25.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,delayed_probe,preference_incongruity,,f1,,-5.0,-15.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,post_update,preference_change,,exact_match,,33.33333333333333,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,post_update,preference_change,,f1,,30.0,8.333333333333332,55.00000000000001,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,post_update,preference_change,,exact_match,,50.0,25.0,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,post_update,preference_change,,f1,,50.0,25.0,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,post_update,preference_change,,exact_match,,0.0,-25.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,post_update,preference_change,,f1,,0.0,-25.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,post_update,preference_change,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,post_update,preference_change,,f1,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,post_update,preference_change,,exact_match,,33.33333333333333,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,post_update,preference_change,,f1,,30.0,8.333333333333332,55.00000000000001,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,post_update,preference_change,,exact_match,,41.66666666666667,16.666666666666664,66.66666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,post_update,preference_change,,f1,,41.66666666666667,16.666666666666664,66.66666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,post_update,preference_change,,exact_match,,33.33333333333333,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,post_update,preference_change,,f1,,30.0,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,post_update,preference_change,,exact_match,,50.0,25.0,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,post_update,preference_change,,f1,,50.0,25.0,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,post_update,preference_incongruity,,exact_match,,33.33333333333333,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,post_update,preference_incongruity,,f1,,20.833333333333336,4.166666666666666,37.5,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,post_update,preference_incongruity,,exact_match,,41.66666666666667,16.666666666666664,66.66666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,post_update,preference_incongruity,,f1,,24.444444444444446,9.166666666666666,41.111111111111114,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,post_update,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,post_update,preference_incongruity,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,post_update,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,post_update,preference_incongruity,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,post_update,preference_incongruity,,exact_match,,33.33333333333333,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,post_update,preference_incongruity,,f1,,20.833333333333336,4.166666666666666,41.66666666666667,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,post_update,preference_incongruity,,exact_match,,41.66666666666667,16.666666666666664,66.66666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,post_update,preference_incongruity,,f1,,24.444444444444446,9.166666666666666,40.55555555555556,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,post_update,preference_incongruity,,exact_match,,33.33333333333333,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,post_update,preference_incongruity,,f1,,20.833333333333336,4.166666666666666,41.66666666666667,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,post_update,preference_incongruity,,exact_match,,41.66666666666667,16.666666666666664,66.66666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,post_update,preference_incongruity,,f1,,24.444444444444446,9.166666666666666,41.66666666666667,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,pre_update,preference_change,,exact_match,,-50.0,-75.0,-25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,pre_update,preference_change,,f1,,-50.0,-75.0,-25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,pre_update,preference_change,,exact_match,,-41.66666666666667,-66.66666666666666,-16.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,pre_update,preference_change,,f1,,-41.66666666666667,-66.66666666666666,-16.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,pre_update,preference_change,,exact_match,,0.0,-25.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,pre_update,preference_change,,f1,,0.0,-25.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,pre_update,preference_change,,exact_match,,-16.666666666666664,-41.66666666666667,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,pre_update,preference_change,,f1,,-16.666666666666664,-41.66666666666667,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,pre_update,preference_change,,exact_match,,-50.0,-75.0,-25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,pre_update,preference_change,,f1,,-50.0,-75.0,-25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,pre_update,preference_change,,exact_match,,-25.0,-50.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,pre_update,preference_change,,f1,,-25.0,-50.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,pre_update,preference_change,,exact_match,,-50.0,-75.0,-25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,pre_update,preference_change,,f1,,-50.0,-75.0,-25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,pre_update,preference_change,,exact_match,,-41.66666666666667,-66.66666666666666,-16.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,pre_update,preference_change,,f1,,-41.66666666666667,-66.66666666666666,-16.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,pre_update,preference_incongruity,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,pre_update,preference_incongruity,,f1,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,pre_update,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,pre_update,preference_incongruity,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,pre_update,preference_incongruity,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,pre_update,preference_incongruity,,f1,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,pre_update,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,pre_update,preference_incongruity,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,pre_update,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,pre_update,preference_incongruity,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,pre_update,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
contrast_ci,matched_eight_arm,A,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,pre_update,preference_incongruity,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_a/metrics.json
